Run,Assay Type,BioProject,BioSample,Center Name,collection_date,Consent,Experiment,geo_loc_name_country,geo_loc_name_country_continent,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,BioSampleModel,geo_loc_name,isolation_source,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,collected_by,purpose_of_ww_sampling,sequenced_by,ww_processing_protocol,ww_sample_site,ww_surv_jurisdiction,ww_surv_system_sample_id,collection_date (run),geo_loc_name (run),isolation_source (run),organism (run),ww_population (run),ww_sample_duration (run),ww_sample_matrix (run),ww_sample_type (run),ww_surv_target_1 (run),sewage_type,lat_lon,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,External_Id,geographic_location_(country_and/or_sea),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,investigation_type,Sample_Name,Submitter_Id,geographic_location_(region_and_locality),isolate,SRA_accession,Title,name_of_the_sampling_site,note (run),wastewater_type,samp_collect_device,common_name,environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),project_name,run_date (run),Sequencing_method,wastewater/sludge_environmental_package,Host,biotic_relationship,env_broad_scale,env_local_scale,env_medium,estimated_size,samp_mat_process,samp_size,samp_vol_we_dna_ext,size_frac,source_uvig,virus_enrich_appr,amplicon_size,epi_week,sequencing_platform,seuqncing_date,wwtp,Strain,collecting_institution,collector_name,host_common_name,host_health_state,host_scientific_name,host_sex,host_subject_id,sample_capture_status,passage_history,collected_by (run),Host_disease,biochem_oxygen_dem,chem_oxygen_dem,lab_host,collection_method,ref_biomaterial,Genotype
SRR14276303,AMPLICON,PRJNA720687,SAMN18676808,OREGON STATE UNIVERSITY,2020-07-08,public,SRX10637513,USA,North America,Illumina HiSeq 3000,NP_102,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-NyeBeach-07-08-20-A1,SRP315405,302,820285756,345559295,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-NyeBeach-07-08-20-A1/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276304,AMPLICON,PRJNA720687,SAMN18676807,OREGON STATE UNIVERSITY,2020-06-19,public,SRX10637512,USA,North America,Illumina HiSeq 3000,NP_101,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-NyeBeach-06-19-20-B2,SRP315405,302,8049833556,3423589348,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-NyeBeach-06-19-20-B2/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276305,AMPLICON,PRJNA720687,SAMN18676717,OREGON STATE UNIVERSITY,2020-07-09,public,SRX10637511,USA,North America,Illumina HiSeq 3000,NP_011,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Bayfront-07-09-20-A2,SRP315405,302,7694836482,3313891508,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Bayfront-07-09-20-A2/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276306,AMPLICON,PRJNA720687,SAMN18676708,OREGON STATE UNIVERSITY,2020-07-09,public,SRX10637510,USA,North America,Illumina HiSeq 3000,NP_002,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-32ndSt-07-09-20-A2,SRP315405,302,6831227316,2970267655,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-32ndSt-07-09-20-A2/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276307,AMPLICON,PRJNA720687,SAMN18676707,OREGON STATE UNIVERSITY,2020-07-09,public,SRX10637509,USA,North America,Illumina HiSeq 3000,NP_001,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-32ndSt-07-09-20-A1,SRP315405,302,642697072,272099316,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-32ndSt-07-09-20-A1/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276308,AMPLICON,PRJNA720687,SAMN18676806,OREGON STATE UNIVERSITY,2020-06-19,public,SRX10637508,USA,North America,Illumina HiSeq 3000,NP_100,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-NyeBeach-06-19-20-B1,SRP315405,302,4049307506,1789413684,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-NyeBeach-06-19-20-B1/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276309,AMPLICON,PRJNA720687,SAMN18676805,OREGON STATE UNIVERSITY,2020-06-19,public,SRX10637507,USA,North America,Illumina HiSeq 3000,NP_099,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-NyeBeach-06-19-20-A2,SRP315405,302,7382477580,3200264188,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-NyeBeach-06-19-20-A2/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276310,AMPLICON,PRJNA720687,SAMN18676804,OREGON STATE UNIVERSITY,2020-06-18,public,SRX10637506,USA,North America,Illumina HiSeq 3000,NP_098,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-NorthSideWW-06-18-20-A,SRP315405,302,1781705776,763488420,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-NorthSideWW-06-18-20-A/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276311,AMPLICON,PRJNA720687,SAMN18676803,OREGON STATE UNIVERSITY,2020-06-18,public,SRX10637505,USA,North America,Illumina MiSeq,NP_097,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-NorthSideWW-06-18-20-A_miseq,SRP315405,302,50289644,28290469,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-NorthSideWW-06-18-20-A_miseq/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276312,AMPLICON,PRJNA720687,SAMN18676802,OREGON STATE UNIVERSITY,2020-07-09,public,SRX10637504,USA,North America,Illumina HiSeq 3000,NP_096,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Northside-07-09-20-B2,SRP315405,302,5122774660,2137559284,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Northside-07-09-20-B2/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276313,AMPLICON,PRJNA720687,SAMN18676801,OREGON STATE UNIVERSITY,2020-07-09,public,SRX10637503,USA,North America,Illumina HiSeq 3000,NP_095,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Northside-07-09-20-B1,SRP315405,302,8021074398,3369857823,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Northside-07-09-20-B1/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276314,AMPLICON,PRJNA720687,SAMN18676800,OREGON STATE UNIVERSITY,2020-07-09,public,SRX10637502,USA,North America,Illumina HiSeq 3000,NP_094,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Northside-07-09-20-A2,SRP315405,302,5292104852,2250215480,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Northside-07-09-20-A2/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276315,AMPLICON,PRJNA720687,SAMN18676799,OREGON STATE UNIVERSITY,2020-07-09,public,SRX10637501,USA,North America,Illumina HiSeq 3000,NP_093,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Northside-07-09-20-A1,SRP315405,302,830319102,349517138,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Northside-07-09-20-A1/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276316,AMPLICON,PRJNA720687,SAMN18676798,OREGON STATE UNIVERSITY,2020-06-18,public,SRX10637500,USA,North America,Illumina HiSeq 3000,NP_092,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Northside-06-18-20-B2,SRP315405,302,5030667982,2113415394,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Northside-06-18-20-B2/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276317,AMPLICON,PRJNA720687,SAMN18676797,OREGON STATE UNIVERSITY,2020-06-18,public,SRX10637499,USA,North America,Illumina HiSeq 3000,NP_091,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Northside-06-18-20-B1,SRP315405,302,3652159386,1598369544,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Northside-06-18-20-B1/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276318,AMPLICON,PRJNA720687,SAMN18676716,OREGON STATE UNIVERSITY,2020-07-09,public,SRX10637498,USA,North America,Illumina HiSeq 3000,NP_010,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Bayfront-07-09-20-A1,SRP315405,302,618516234,265412954,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Bayfront-07-09-20-A1/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276319,AMPLICON,PRJNA720687,SAMN18676796,OREGON STATE UNIVERSITY,2020-06-18,public,SRX10637497,USA,North America,Illumina HiSeq 3000,NP_090,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Northside-06-18-20-A2,SRP315405,302,6559403458,2805882478,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Northside-06-18-20-A2/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276320,AMPLICON,PRJNA720687,SAMN18676795,OREGON STATE UNIVERSITY,2020-12-09,public,SRX10637496,USA,North America,Illumina HiSeq 3000,NP_089,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Inf-12-09-20-A,SRP315405,302,2548878188,1141239051,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Inf-12-09-20-A/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276321,AMPLICON,PRJNA720687,SAMN18676794,OREGON STATE UNIVERSITY,2020-12-03,public,SRX10637495,USA,North America,Illumina HiSeq 3000,NP_088,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Inf-12-03-20-A,SRP315405,302,2732086186,1192831479,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Inf-12-03-20-A/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276322,AMPLICON,PRJNA720687,SAMN18676793,OREGON STATE UNIVERSITY,2020-12-02,public,SRX10637494,USA,North America,Illumina HiSeq 3000,NP_087,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Inf-12-02-20-A,SRP315405,302,4004257562,1689890172,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Inf-12-02-20-A/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276323,AMPLICON,PRJNA720687,SAMN18676792,OREGON STATE UNIVERSITY,2020-11-26,public,SRX10637493,USA,North America,Illumina HiSeq 3000,NP_086,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Inf-11-26-20-A,SRP315405,302,4157468202,1771983151,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Inf-11-26-20-A/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276324,AMPLICON,PRJNA720687,SAMN18676791,OREGON STATE UNIVERSITY,2020-11-25,public,SRX10637492,USA,North America,Illumina HiSeq 3000,NP_085,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Inf-11-25-20-A,SRP315405,302,3302832060,1422634514,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Inf-11-25-20-A/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276325,AMPLICON,PRJNA720687,SAMN18676790,OREGON STATE UNIVERSITY,2020-11-19,public,SRX10637491,USA,North America,Illumina HiSeq 3000,NP_084,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Inf-11-19-20-A,SRP315405,302,1432622164,655922284,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Inf-11-19-20-A/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276326,AMPLICON,PRJNA720687,SAMN18676789,OREGON STATE UNIVERSITY,2020-11-18,public,SRX10637490,USA,North America,Illumina HiSeq 3000,NP_083,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Inf-11-18-20-A,SRP315405,302,1536653312,696432590,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Inf-11-18-20-A/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276327,AMPLICON,PRJNA720687,SAMN18676788,OREGON STATE UNIVERSITY,2020-11-12,public,SRX10637489,USA,North America,Illumina HiSeq 3000,NP_082,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Inf-11-12-20-A,SRP315405,302,5867277744,2448087006,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Inf-11-12-20-A/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276328,AMPLICON,PRJNA720687,SAMN18676787,OREGON STATE UNIVERSITY,2020-11-11,public,SRX10637488,USA,North America,Illumina HiSeq 3000,NP_081,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Inf-11-11-20-A,SRP315405,302,734871398,311967324,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Inf-11-11-20-A/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276329,AMPLICON,PRJNA720687,SAMN18676715,OREGON STATE UNIVERSITY,2020-07-08,public,SRX10637487,USA,North America,Illumina HiSeq 3000,NP_009,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Bayfront-07-08-20-A,SRP315405,302,882508326,371157847,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Bayfront-07-08-20-A/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276330,AMPLICON,PRJNA720687,SAMN18676786,OREGON STATE UNIVERSITY,2020-11-09,public,SRX10637486,USA,North America,Illumina HiSeq 3000,NP_080,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Inf-11-09-20-A,SRP315405,302,1696098138,723154965,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Inf-11-09-20-A/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276331,AMPLICON,PRJNA720687,SAMN18676785,OREGON STATE UNIVERSITY,2020-10-09,public,SRX10637485,USA,North America,Illumina HiSeq 3000,NP_079,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Inf-10-09-20-A2,SRP315405,302,6491632846,2748455723,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Inf-10-09-20-A2/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276332,AMPLICON,PRJNA720687,SAMN18676784,OREGON STATE UNIVERSITY,2020-10-09,public,SRX10637484,USA,North America,Illumina HiSeq 3000,NP_078,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Inf-10-09-20-A1,SRP315405,302,3378283136,1405154455,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Inf-10-09-20-A1/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276333,AMPLICON,PRJNA720687,SAMN18676783,OREGON STATE UNIVERSITY,2020-09-24,public,SRX10637483,USA,North America,Illumina HiSeq 3000,NP_077,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Inf-09-24-20-A,SRP315405,302,4128106252,1711810011,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Inf-09-24-20-A/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276334,AMPLICON,PRJNA720687,SAMN18676782,OREGON STATE UNIVERSITY,2020-09-23,public,SRX10637482,USA,North America,Illumina HiSeq 3000,NP_076,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Inf-09-23-20-A,SRP315405,302,4114391828,1704971681,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Inf-09-23-20-A/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14276335,AMPLICON,PRJNA720687,SAMN18676781,OREGON STATE UNIVERSITY,2020-09-18,public,SRX10637481,USA,North America,Illumina HiSeq 3000,NP_075,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-19T00:00:00Z,NP-Inf-09-18-20-A,SRP315405,302,3228320204,1336101511,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Pathogen.env,USA: Oregon,environmental,,,,,,,TRACE OSU,,,,,,,,,,,,,,,,,not collected,,,,,,,,,,,,,,,,SARS-Cov-2/environmental/USA/NP-Inf-09-18-20-A/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15434965,WGS,PRJNA746354,SAMN20749332,BIOBOT ANALYTICS,2021-07-20,public,SRX11736483,USA,North America,Illumina NovaSeq 6000,2235-D_1,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-08-12T00:00:00Z,2235-D,SRP328230,201,410757840,130764845,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: New Jersey,wastewater,880000,0,post grit removal,composite,yes,SARS-CoV-2,Biobot Analytics,public health surveillance community-level,Ginkgo Bioworks clinical laboratory,Pasteurized and filtered; concentrated by Amicon ultrafiltration; nucleic acid extracted with Qiagen RNeasy kit using AVL buffer,wastewater treatment plant,ma,2235-D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
